,INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
326816,I152050354,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,442,,2015-06-18 00:36:00,2015,6,Thursday,0,Part One,TALBOT AVE,42.29338283,-71.08277625,"(42.29338283, -71.08277625)"
91467,I172090045,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1, ,,2017-10-28 02:33:00,2017,10,Saturday,2,Part Three,,42.35113804,-71.06487515,"(42.35113804, -71.06487515)"
73127,I182001987,2616,Other,POSSESSION OF BURGLARIOUS TOOLS,B2,304,,2018-01-08 22:57:00,2018,1,Monday,22,Part Two,SLAYTON WAY,42.32177032,-71.09779774,"(42.32177032, -71.09779774)"
74314,I182000705,1001,Counterfeiting,FORGERY / COUNTERFEITING,D14,768,,2017-08-12 17:18:00,2017,8,Saturday,17,Part Two,MARKET ST,42.35580706,-71.14932167,"(42.35580706, -71.14932167)"
239527,I162038029,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,399,Y,2016-05-15 23:13:00,2016,5,Sunday,23,Part One,WALTON ST,42.28724944,-71.07076867,"(42.28724944, -71.07076867)"
139419,I172038888,2646,Liquor Violation,LIQUOR - DRINKING IN PUBLIC,B2,280,,2017-05-16 16:42:00,2017,5,Tuesday,16,Part Two,ZEIGLER ST,42.32950632,-71.08398018,"(42.32950632, -71.08398018)"
136675,I172041869,3115,Investigate Person,INVESTIGATE PERSON,C11,342,,2017-05-27 08:47:00,2017,5,Saturday,8,Part Three,HOLIDAY ST,42.30244791,-71.06878,"(42.30244791, -71.06878000)"
269020,I162006265,2629,Harassment,HARASSMENT,B3,428,,2016-01-23 21:26:00,2016,1,Saturday,21,Part Two,WOOLSON ST,42.28121227,-71.08941724,"(42.28121227, -71.08941724)"
265135,I162010419,3410,Towed,TOWED MOTOR VEHICLE,C6,216,,2016-02-08 06:37:00,2016,2,Monday,6,Part Three,GRIMES ST,42.33407912,-71.05163223,"(42.33407912, -71.05163223)"
187240,I162094084,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,A15,37,,2016-11-17 12:23:00,2016,11,Thursday,12,Part Three,ALFORD ST,42.38605936,-71.07251642,"(42.38605936, -71.07251642)"
154047,I172023258,301,Robbery,ROBBERY - STREET,E18,542,,2017-03-25 13:25:00,2017,3,Saturday,13,Part One,GORDON AVE,42.25562152,-71.12557424,"(42.25562152, -71.12557424)"
9016,I182070307,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,E13,510,,2018-09-01 15:01:00,2018,9,Saturday,15,Part Two,WASHINGTON ST,42.30055518,-71.11312439,"(42.30055518, -71.11312439)"
315247,I152063470,724,Auto Theft,AUTO THEFT,D4,130,,2015-08-01 08:45:00,2015,8,Saturday,8,Part One,EXETER ST,42.34909822,-71.07929618,"(42.34909822, -71.07929618)"
53165,I182023268,613,Larceny,LARCENY SHOPLIFTING,D4,626,,2018-03-29 02:50:00,2018,3,Thursday,2,Part One,JERSEY ST,42.34241899,-71.09678306,"(42.34241899, -71.09678306)"
93825,I172087520,619,Larceny,LARCENY ALL OTHERS,B2,604,,2017-10-19 22:19:00,2017,10,Thursday,22,Part One,DARLING ST,42.3317875,-71.1056269,"(42.33178750, -71.10562690)"
110621,I172069652,3115,Investigate Person,INVESTIGATE PERSON,A7,19,,2017-08-23 10:09:00,2017,8,Wednesday,10,Part Three,SARATOGA ST,42.37784577,-71.03303551,"(42.37784577, -71.03303551)"
99254,I172081698,3160,Fire Related Reports,"FIRE REPORT - CAR, BRUSH, ETC.",D14,781,,2017-09-30 20:18:00,2017,9,Saturday,20,Part Three,N BEACON ST,42.35502538,-71.14465304,"(42.35502538, -71.14465304)"
49171,I182027501,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,C6,204,,2018-04-13 06:50:00,2018,4,Friday,6,Part Three,MEDALLION AVE,42.34396717,-71.0517536,"(42.34396717, -71.05175360)"
263971,I162011666,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E5,696,,2016-02-12 09:00:00,2016,2,Friday,9,Part Three,CENTRE ST,42.28728494,-71.15306857,"(42.28728494, -71.15306857)"
180215,I162101757,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,254,,2016-12-14 09:54:00,2016,12,Wednesday,9,Part One,DORCHESTER AVE,42.30947615,-71.05800088,"(42.30947615, -71.05800088)"
284095,I152097516,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,327,,2015-11-24 15:36:00,2015,11,Tuesday,15,Part Two,HARTFORD ST,42.31703701,-71.07303206,"(42.31703701, -71.07303206)"
282010,I152099850,3201,Property Lost,PROPERTY - LOST,E13,576,,2015-12-01 08:30:00,2015,12,Tuesday,8,Part Three,AMORY ST,42.31532445,-71.10427615,"(42.31532445, -71.10427615)"
274571,I162000230,3410,Towed,TOWED MOTOR VEHICLE,D4,141,,2016-01-01 13:59:00,2016,1,Friday,13,Part Three,COMMONWEALTH AVE,42.34945353,-71.08644334,"(42.34945353, -71.08644334)"
283061,I152098669,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C6,914,,2015-11-29 10:26:00,2015,11,Sunday,10,Part Two,OLD COLONY AVE,42.32557398,-71.0524813,"(42.32557398, -71.05248130)"
150995,I172026478,1107,Fraud,FRAUD - IMPERSONATION,D4,905,,2017-03-27 00:00:00,2017,3,Monday,0,Part Two,MONSIGNOR REYNOLDS WAY,42.34055884,-71.07022771,"(42.34055884, -71.07022771)"
95680,I172085528,617,Larceny,LARCENY THEFT FROM BUILDING,E18,502,,2017-10-13 13:55:00,2017,10,Friday,13,Part One,HOLLY RD,42.2847479,-71.11714787,"(42.28474790, -71.11714787)"
15847,I182062923,613,Larceny,LARCENY SHOPLIFTING,D4,168,,2018-08-08 13:01:00,2018,8,Wednesday,13,Part One,WASHINGTON ST,42.33816387,-71.07461217,"(42.33816387, -71.07461217)"
176023,I162106333,3114,Investigate Property,INVESTIGATE PROPERTY,A7, ,,2016-12-31 09:58:00,2016,12,Saturday,9,Part Three,,,,"(0.00000000, 0.00000000)"
14690,I182064214,3115,Investigate Person,INVESTIGATE PERSON,C6,193,,2018-08-12 15:24:00,2018,8,Sunday,15,Part Three,ROGERS ST,42.32967465,-71.05555264,"(42.32967465, -71.05555264)"
314095,I152064727,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",A1,119,,2015-08-05 16:56:00,2015,8,Wednesday,16,Part Two,BOYLSTON ST,42.35241815,-71.06525499,"(42.35241815, -71.06525499)"
87937,I172093822,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,639,,2017-11-09 15:12:00,2017,11,Thursday,15,Part Three,ROBINWOOD AVE,42.31668732,-71.11261214,"(42.31668732, -71.11261214)"
203280,I162077013,3301,Verbal Disputes,VERBAL DISPUTE,C11,361,,2016-09-20 16:21:00,2016,9,Tuesday,16,Part Three,ALLSTON ST,42.29325616,-71.06724012,"(42.29325616, -71.06724012)"
260888,I162014982,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,A1,102,,2016-02-25 16:18:00,2016,2,Thursday,16,Part Three,WINTER ST,42.35602373,-71.06177615,"(42.35602373, -71.06177615)"
323864,I152053762,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,C6,224,,2015-06-29 14:17:00,2015,6,Monday,14,Part Three,E SECOND ST,42.33745847,-71.02722518,"(42.33745847, -71.02722518)"
103444,I172077279,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,437,,2017-09-17 00:34:00,2017,9,Sunday,0,Part Three,DARLINGTON ST,42.28927826,-71.07581493,"(42.28927826, -71.07581493)"
27617,I182050381,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E18,525,,2018-06-27 11:27:00,2018,6,Wednesday,11,Part Three,TRUMAN PKWY,42.24124926,-71.12629908,"(42.24124926, -71.12629908)"
281468,I152100470,613,Larceny,LARCENY SHOPLIFTING,D4,270,,2015-12-05 12:44:00,2015,12,Saturday,12,Part One,HARRISON AVE,42.33401829,-71.07638124,"(42.33401829, -71.07638124)"
127405,I172051834,361,Robbery,ROBBERY - OTHER,B2,259,,2017-06-28 21:18:00,2017,6,Wednesday,21,Part One,ALEXANDER ST,42.31694244,-71.06991213,"(42.31694244, -71.06991213)"
269427,I162005813,3114,Investigate Property,INVESTIGATE PROPERTY,D4,164,,2016-01-22 08:45:00,2016,1,Friday,8,Part Three,WALTHAM ST,42.34123771,-71.06827542,"(42.34123771, -71.06827542)"
211010,I162068609,1503,Firearm Violations,"WEAPON - OTHER - CARRYING / POSSESSING, ETC",B3,409,,2016-08-24 03:17:00,2016,8,Wednesday,3,Part Two,IDAHO ST,42.27276385,-71.07630638,"(42.27276385, -71.07630638)"
76357,I172106169,3115,Investigate Person,INVESTIGATE PERSON,C6,177,,2017-12-25 03:06:00,2017,12,Monday,3,Part Three,SOUTHAMPTON ST,42.33210843,-71.07014395,"(42.33210843, -71.07014395)"
43166,I182033832,3301,Verbal Disputes,VERBAL DISPUTE,B2,263,,2018-05-05 01:07:00,2018,5,Saturday,1,Part Three,WINTHROP ST,42.32246879,-71.07454158,"(42.32246879, -71.07454158)"
178731,I162103380,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,326,,2016-12-19 19:56:00,2016,12,Monday,19,Part Two,FAYSTON ST,42.31224327,-71.07549901,"(42.31224327, -71.07549901)"
143534,I172034523,2647,Other,THREATS TO DO BODILY HARM,B3,450,,2017-05-02 21:58:00,2017,5,Tuesday,21,Part Two,DUNLAP ST,42.29281079,-71.07327594,"(42.29281079, -71.07327594)"
152996,I172024380,616,Larceny,LARCENY THEFT OF BICYCLE,B2,611,,2017-03-29 15:11:00,2017,3,Wednesday,15,Part One,FENWOOD RD,42.33511654,-71.10767674,"(42.33511654, -71.10767674)"
194319,I162086583,3410,Towed,TOWED MOTOR VEHICLE,B3,428,,2016-10-22 12:01:00,2016,10,Saturday,12,Part Three,WILDWOOD ST,42.28236818,-71.08972869,"(42.28236818, -71.08972869)"
76852,I172105597,301,Robbery,ROBBERY - STREET,A1,117,,2017-12-22 15:17:00,2017,12,Friday,15,Part One,WASHINGTON ST,42.35123006,-71.06289921,"(42.35123006, -71.06289921)"
129008,I172050133,3130,Search Warrants,SEARCH WARRANT,E13,906,,2017-06-22 11:35:00,2017,6,Thursday,11,Part Three,HEATH ST,42.32624204,-71.10317575,"(42.32624204, -71.10317575)"
60474,I182015439,617,Larceny,LARCENY THEFT FROM BUILDING,B2,329,,2018-02-27 17:50:00,2018,2,Tuesday,17,Part One,DEVON ST,42.30812619,-71.07692974,"(42.30812619, -71.07692974)"
221997,I162056736,3811,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY,C6,185,,2016-07-16 21:08:00,2016,7,Saturday,21,Part Three,MASSACHUSETTS AVE,42.32198656,-71.06280666,"(42.32198656, -71.06280666)"
246231,I162030759,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2, ,,2016-04-20 19:44:00,2016,4,Wednesday,19,Part Three,,,,"(0.00000000, 0.00000000)"
265052,I162010512,542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,B3,426,,2016-02-08 05:11:00,2016,2,Monday,5,Part One,BLUE HILL AVE,42.26820198,-71.09367344,"(42.26820198, -71.09367344)"
317664,I152060759,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,E5,746,,2015-07-23 00:30:00,2015,7,Thursday,0,Part One,FURBUSH RD,42.29418566,-71.16636198,"(42.29418566, -71.16636198)"
160073,I172016808,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,B3, ,,2017-03-02 11:18:00,2017,3,Thursday,11,Part Three,,,,"(0.00000000, 0.00000000)"
278765,I152103482,724,Auto Theft,AUTO THEFT,B2,279,,2015-12-15 14:40:00,2015,12,Tuesday,14,Part One,HARRISON AVE,42.32929812,-71.08248425,"(42.32929812, -71.08248425)"
252241,I162024331,2647,Other,THREATS TO DO BODILY HARM,C6,178,,2016-03-29 18:07:00,2016,3,Tuesday,18,Part Two,MASSACHUSETTS AVE,42.32856401,-71.06835343,"(42.32856401, -71.06835343)"
301751,I152078224,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D14,782,,2015-09-20 04:15:00,2015,9,Sunday,4,Part Two,SAUNDERS ST,42.3524578,-71.14175436,"(42.35245780, -71.14175436)"
68344,I182007034,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,D14,760,,2018-01-27 09:50:00,2018,1,Saturday,9,Part Three,FAIRBANKS ST,42.35071344,-71.16296497,"(42.35071344, -71.16296497)"
232651,I162045342,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,611,,2016-06-08 19:18:00,2016,6,Wednesday,19,Part Three,HUNTINGTON AVE,42.33296171,-71.1104193,"(42.33296171, -71.11041930)"
42691,I182034358,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E5,689,,2018-05-06 21:39:00,2018,5,Sunday,21,Part Three,THEODORE PARKER RD,42.29237204,-71.15076929,"(42.29237204, -71.15076929)"
289508,I152091521,3115,Investigate Person,INVESTIGATE PERSON,A1,123,,2015-11-04 08:27:00,2015,11,Wednesday,8,Part Three,KNEELAND ST,42.35082577,-71.06262352,"(42.35082577, -71.06262352)"
26094,I182051970,3201,Property Lost,PROPERTY - LOST,D4,149,,2018-06-17 14:00:00,2018,6,Sunday,14,Part Three,YARMOUTH PL,42.34635377,-71.07623785,"(42.34635377, -71.07623785)"
128507,I172050679,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,338,,2017-06-24 12:09:00,2017,6,Saturday,12,Part Three,BOWDOIN ST,42.30915823,-71.06402751,"(42.30915823, -71.06402751)"
125300,I172054091,2647,Other,THREATS TO DO BODILY HARM,D4,624,,2017-07-05 09:13:00,2017,7,Wednesday,9,Part Two,IPSWICH ST,42.34660366,-71.09497996,"(42.34660366, -71.09497996)"
172799,I172003286,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,619,,2017-01-13 03:17:00,2017,1,Friday,3,Part Three,MASSACHUSETTS AVE,42.34439568,-71.08632016,"(42.34439568, -71.08632016)"
272130,I162002903,3115,Investigate Person,INVESTIGATE PERSON,B2,329,,2016-01-05 08:00:00,2016,1,Tuesday,8,Part Three,GENEVA AVE,42.30767844,-71.08050401,"(42.30767844, -71.08050401)"
278603,I152103655,3301,Verbal Disputes,VERBAL DISPUTE,C11,244,,2015-12-16 09:14:00,2015,12,Wednesday,9,Part Three,DORCHESTER AVE,42.31587074,-71.05668311,"(42.31587074, -71.05668311)"
76502,I172106001,3115,Investigate Person,INVESTIGATE PERSON,B2,327,,2017-12-24 10:18:00,2017,12,Sunday,10,Part Three,SARGENT ST,42.31598379,-71.07385464,"(42.31598379, -71.07385464)"
157408,I172019652,1402,Vandalism,VANDALISM,B2,293,,2017-03-12 21:08:00,2017,3,Sunday,21,Part Two,WASHINGTON ST,42.32555182,-71.08797386,"(42.32555182, -71.08797386)"
135375,I172043300,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2, ,,2017-06-01 09:06:00,2017,6,Thursday,9,Part Three,MASSACHUSETTS AVE,,,"(0.00000000, 0.00000000)"
88364,I172093365,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,B2,287,,2017-11-08 02:10:00,2017,11,Wednesday,2,Part One,WASHINGTON ST,42.33044113,-71.08373481,"(42.33044113, -71.08373481)"
232947,I162045016,1402,Vandalism,VANDALISM,C11,451,,2016-06-07 22:23:00,2016,6,Tuesday,22,Part Two,WASHINGTON ST,42.29526287,-71.07207439,"(42.29526287, -71.07207439)"
246637,I162030336,1402,Vandalism,VANDALISM,A7,29,,2016-04-18 04:00:00,2016,4,Monday,4,Part Two,CHELSEA ST,42.37284774,-71.03535588,"(42.37284774, -71.03535588)"
57318,I182018871,617,Larceny,LARCENY THEFT FROM BUILDING,D4,625,,2018-03-12 17:52:00,2018,3,Monday,17,Part One,QUEENSBERRY ST,42.34314406,-71.09589305,"(42.34314406, -71.09589305)"
205133,I162074986,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,239,,2016-09-14 08:53:00,2016,9,Wednesday,8,Part Two,DUDLEY ST,42.31735472,-71.0658297,"(42.31735472, -71.06582970)"
255682,I162020658,3115,Investigate Person,INVESTIGATE PERSON,D14,800,,2016-03-15 09:45:00,2016,3,Tuesday,9,Part Three,BRIGHTON AVE,42.35272466,-71.12927406,"(42.35272466, -71.12927406)"
274771,I162000010,613,Larceny,LARCENY SHOPLIFTING,A1,103,,2016-01-01 00:15:00,2016,1,Friday,0,Part One,SCHOOL ST,42.3575462,-71.05881953,"(42.35754620, -71.05881953)"
135915,I172042720,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,D4, ,,2017-05-30 13:29:00,2017,5,Tuesday,13,Part Three,ALBANY ST,,,"(0.00000000, 0.00000000)"
325710,I152051695,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",D4,271,,2015-06-22 17:40:00,2015,6,Monday,17,Part Two,MASSACHUSETTS AVE,42.335482,-71.07586449,"(42.33548200, -71.07586449)"
173652,I172002404,3125,Warrant Arrests,WARRANT ARREST,B2,258,,2017-01-09 21:00:00,2017,1,Monday,21,Part Three,ARION ST,42.31592942,-71.06725306,"(42.31592942, -71.06725306)"
229178,I162049049,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,427,,2016-06-20 20:13:00,2016,6,Monday,20,Part Three,EVELYN ST,42.27934055,-71.09130505,"(42.27934055, -71.09130505)"
259160,I162016861,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,173,,2016-03-03 11:00:00,2016,3,Thursday,11,Part Three,KNEELAND ST,42.3496598,-71.05765455,"(42.34965980, -71.05765455)"
11953,I182067133,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,266,,2018-08-22 10:11:00,2018,8,Wednesday,10,Part Two,BLUE HILL AVE,42.3247019,-71.07542683,"(42.32470190, -71.07542683)"
140134,I172038135,3201,Property Lost,PROPERTY - LOST,B3,459,,2017-05-10 18:00:00,2017,5,Wednesday,18,Part Three,SEAVER ST,42.30379334,-71.08183636,"(42.30379334, -71.08183636)"
127238,I172052029,2646,Liquor Violation,LIQUOR - DRINKING IN PUBLIC,B2,287,,2017-06-28 14:50:00,2017,6,Wednesday,14,Part Two,WASHINGTON ST,42.33094752,-71.08285104,"(42.33094752, -71.08285104)"
251541,I162025099,1503,Firearm Violations,"WEAPON - OTHER - CARRYING / POSSESSING, ETC",B2,289,,2016-03-18 12:30:00,2016,3,Friday,12,Part Two,MALCOLM X BLVD,42.33123776,-71.09140736,"(42.33123776, -71.09140736)"
213923,I162065477,3201,Property Lost,PROPERTY - LOST,B2,614,,2016-08-14 12:00:00,2016,8,Sunday,12,Part Three,BROOKLINE AVE,42.34145645,-71.1045947,"(42.34145645, -71.10459470)"
172447,I172003666,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A7,12,,2017-01-14 11:44:00,2017,1,Saturday,11,Part Two,SARATOGA ST,42.3850465,-71.01374142,"(42.38504650, -71.01374142)"
290492,I152090427,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E5,560,,2015-10-31 22:25:00,2015,10,Saturday,22,Part Three,WASHINGTON ST,42.28537376,-71.12928626,"(42.28537376, -71.12928626)"
52088,I182024411,3125,Warrant Arrests,WARRANT ARREST,C6,200,,2018-04-02 10:03:00,2018,4,Monday,10,Part Three,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)"
209732,I162069995,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,A7,17,,2016-08-28 18:34:00,2016,8,Sunday,18,Part One,SARATOGA ST,42.37950444,-71.02857705,"(42.37950444, -71.02857705)"
93983,I172087352,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,C6,213,,2017-10-15 19:30:00,2017,10,Sunday,19,Part Two,W BROADWAY,42.33731438,-71.04852327,"(42.33731438, -71.04852327)"
194980,I162085866,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3, ,,2016-10-19 23:46:00,2016,10,Wednesday,23,Part Three,,,,"(0.00000000, 0.00000000)"
131996,I172046959,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,A1,116,,2017-06-13 02:01:00,2017,6,Tuesday,2,Part Two,ESSEX ST,42.35255981,-71.06043207,"(42.35255981, -71.06043207)"
289298,I152091739,2401,Disorderly Conduct,AFFRAY,C11,370,,2015-11-04 22:42:00,2015,11,Wednesday,22,Part Two,WILLIAM T MORRISSEY BLVD,42.29767279,-71.04941018,"(42.29767279, -71.04941018)"
762,I182079215,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,A1,113,,2018-09-29 23:00:00,2018,9,Saturday,23,Part Two,KINGSTON ST,42.35370585,-71.05898587,"(42.35370585, -71.05898587)"
103727,I172076987,1402,Vandalism,VANDALISM,E5,559,,2017-09-15 22:00:00,2017,9,Friday,22,Part Two,ROSECLIFF ST,42.28202534,-71.13227674,"(42.28202534, -71.13227674)"
74596,I182000397,2647,Other,THREATS TO DO BODILY HARM,B3,468,,2018-01-01 08:51:00,2018,1,Monday,8,Part Two,HAZLETON ST,42.27997063,-71.09553354,"(42.27997063, -71.09553354)"
301991,I152077974,3115,Investigate Person,INVESTIGATE PERSON,D14,939,,2015-09-19 11:28:00,2015,9,Saturday,11,Part Three,FANEUIL ST,42.35555336,-71.15274721,"(42.35555336, -71.15274721)"
167844,I172008592,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,E18,479,,2017-01-31 21:04:39,2017,1,Tuesday,21,Part Three,CUMMINS HWY,42.27135082,-71.10504142,"(42.27135082, -71.10504142)"
180862,I162101043,423,Aggravated Assault,ASSAULT - AGGRAVATED,D4,618,,2016-12-11 18:44:00,2016,12,Sunday,18,Part One,SAINT STEPHEN ST,42.34150501,-71.08833674,"(42.34150501, -71.08833674)"
4602,I182075120,3502,Missing Person Located,MISSING PERSON - LOCATED,A7,18,,2018-09-17 19:25:00,2018,9,Monday,19,Part Three,BREMEN ST,42.37842947,-71.02778665,"(42.37842947, -71.02778665)"
112806,I172067357,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,629,,2017-08-16 07:24:00,2017,8,Wednesday,7,Part Two,PARK DR,42.34598862,-71.1047765,"(42.34598862, -71.10477650)"
205400,I162074698,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,A1,127,,2016-09-13 13:00:00,2016,9,Tuesday,13,Part One,TREMONT ST,42.34855133,-71.06702716,"(42.34855133, -71.06702716)"
25829,I182052246,3201,Property Lost,PROPERTY - LOST,B3,476,,2018-07-03 16:12:00,2018,7,Tuesday,16,Part Three,BLUE HILL AVE,42.26994732,-71.09380308,"(42.26994732, -71.09380308)"
208227,I162071588,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,D14,771,,2016-09-02 17:07:00,2016,9,Friday,17,Part Two,WASHINGTON ST,42.34901546,-71.15160335,"(42.34901546, -71.15160335)"
37154,I182040225,617,Larceny,LARCENY THEFT FROM BUILDING,D14,793,,2018-05-25 20:00:00,2018,5,Friday,20,Part One,COMMONWEALTH AVE,42.34838862,-71.13455322,"(42.34838862, -71.13455322)"
262325,I162013423,3207,Property Found,PROPERTY - FOUND,D4, ,,2016-02-20 02:26:00,2016,2,Saturday,2,Part Three,,,,"(0.00000000, 0.00000000)"
204790,I162075367,3410,Towed,TOWED MOTOR VEHICLE,D4,146,,2016-09-15 13:45:00,2016,9,Thursday,13,Part Three,FOLLEN ST,42.34508761,-71.07985732,"(42.34508761, -71.07985732)"
242017,I162035323,1402,Vandalism,VANDALISM,B3,465,,2016-05-06 18:34:00,2016,5,Friday,18,Part Two,WILCOCK ST,42.2868893,-71.09222991,"(42.28688930, -71.09222991)"
125345,I172054046,3301,Verbal Disputes,VERBAL DISPUTE,B2,258,,2017-07-05 04:34:00,2017,7,Wednesday,4,Part Three,DUDLEY ST,42.31852295,-71.06865846,"(42.31852295, -71.06865846)"
101792,I172079003,1402,Vandalism,VANDALISM,B2,326,,2017-09-22 00:00:00,2017,9,Friday,0,Part Two,QUINCY ST,42.31297722,-71.07499278,"(42.31297722, -71.07499278)"
327395,I152049542,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,329,,2015-06-15 11:10:00,2015,6,Monday,11,Part Three,BLUE HILL AVE,42.30938437,-71.08262277,"(42.30938437, -71.08262277)"
36365,I182041071,3114,Investigate Property,INVESTIGATE PROPERTY,E18,478,,2018-05-29 01:25:00,2018,5,Tuesday,1,Part Three,WEYBOSSET ST,42.27076625,-71.10750829,"(42.27076625, -71.10750829)"
16616,I182062090,3301,Verbal Disputes,VERBAL DISPUTE,A1, ,,2018-08-05 18:10:00,2018,8,Sunday,18,Part Three,CONGRESS ST,,,"(0.00000000, 0.00000000)"
293329,I152087352,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,624,,2015-10-21 08:30:00,2015,10,Wednesday,8,Part One,IPSWICH ST,42.34750472,-71.0934647,"(42.34750472, -71.09346470)"
15039,I182063826,301,Robbery,ROBBERY - STREET,A1,111,,2018-08-11 04:37:00,2018,8,Saturday,4,Part One,AVERY ST,42.3532601,-71.06283216,"(42.35326010, -71.06283216)"
307262,I152072278,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,A7,20,,2015-08-31 12:47:00,2015,8,Monday,12,Part Two,BENNINGTON ST,42.37764002,-71.03151871,"(42.37764002, -71.03151871)"
