,INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
121373,I172058253,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B2,603,Y,2017-07-18 16:06:00,2017,7,Tuesday,16,Part One,TREMONT ST,42.33308097,-71.10165376,"(42.33308097, -71.10165376)"
121571,I172058042,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,909,Y,2017-07-17 23:42:00,2017,7,Monday,23,Part One,CABOT ST,42.333382,-71.08745421,"(42.33338200, -71.08745421)"
121668,I172057934,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,444,Y,2017-07-17 17:23:00,2017,7,Monday,17,Part One,VESTA RD,42.2960628,-71.08664795,"(42.29606280, -71.08664795)"
121669,I172057934,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B3,444,Y,2017-07-17 17:23:00,2017,7,Monday,17,Part One,VESTA RD,42.2960628,-71.08664795,"(42.29606280, -71.08664795)"
121899,I172057678,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,398,Y,2017-07-16 22:11:00,2017,7,Sunday,22,Part One,TALBOT AVE,42.29019621,-71.07159012,"(42.29019621, -71.07159012)"
122692,I172056811,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,465,Y,2017-07-13 20:26:00,2017,7,Thursday,20,Part One,BAIRD ST,42.28574986,-71.09215334,"(42.28574986, -71.09215334)"
122693,I172056811,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B3,465,Y,2017-07-13 20:26:00,2017,7,Thursday,20,Part Two,BAIRD ST,42.28574986,-71.09215334,"(42.28574986, -71.09215334)"
123329,I172056146,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,433,Y,2017-07-11 19:32:00,2017,7,Tuesday,19,Part One,EVANS ST,42.28145538,-71.08351029,"(42.28145538, -71.08351029)"
123597,I172055874,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,357,Y,2017-07-10 21:30:00,2017,7,Monday,21,Part One,DAKOTA ST,42.2984758,-71.07303154,"(42.29847580, -71.07303154)"
123625,I172055848,301,Robbery,ROBBERY - STREET,B3,456,Y,2017-07-10 19:25:00,2017,7,Monday,19,Part One,ERIE ST,42.30299624,-71.07903634,"(42.30299624, -71.07903634)"
124437,I172054982,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,358,Y,2017-07-07 22:43:00,2017,7,Friday,22,Part One,TONAWANDA ST,42.2985085,-71.06786956,"(42.29850850, -71.06786956)"
124780,I172054624,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,320,Y,2017-07-06 18:44:00,2017,7,Thursday,18,Part One,BLUE HILL AVE,42.30846634,-71.0832783,"(42.30846634, -71.08327830)"
124781,I172054624,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B2,320,Y,2017-07-06 18:44:00,2017,7,Thursday,18,Part One,BLUE HILL AVE,42.30846634,-71.0832783,"(42.30846634, -71.08327830)"
124936,I172054477,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,332,Y,2017-07-06 10:38:00,2017,7,Thursday,10,Part One,COLUMBIA RD,42.31363409,-71.06778025,"(42.31363409, -71.06778025)"
124937,I172054477,423,Aggravated Assault,ASSAULT - AGGRAVATED,C11,332,Y,2017-07-06 10:38:00,2017,7,Thursday,10,Part One,COLUMBIA RD,42.31363409,-71.06778025,"(42.31363409, -71.06778025)"
125007,I172054407,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,823,Y,2017-07-06 00:22:00,2017,7,Thursday,0,Part One,CUSHING AVE,42.3134571,-71.06271009,"(42.31345710, -71.06271009)"
125360,I172054029,1845,Drug Violation,DRUGS - POSS CLASS D,B2,316,Y,2017-07-05 02:36:00,2017,7,Wednesday,2,Part Two,HOMESTEAD ST,42.31242132,-71.09154902,"(42.31242132, -71.09154902)"
125361,I172054029,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B2,316,Y,2017-07-05 02:36:00,2017,7,Wednesday,2,Part One,HOMESTEAD ST,42.31242132,-71.09154902,"(42.31242132, -71.09154902)"
125488,I172053885,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,337,Y,2017-07-04 16:54:00,2017,7,Tuesday,16,Part One,DEVON ST,42.30724276,-71.07558677,"(42.30724276, -71.07558677)"
125549,I172053819,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,316,Y,2017-07-04 09:56:00,2017,7,Tuesday,9,Part One,WALNUT AVE,42.31582829,-71.09347096,"(42.31582829, -71.09347096)"
125611,I172053750,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,284,Y,2017-12-20 02:15:00,2017,12,Wednesday,2,Part One,COLUMBUS AVE,42.34060371,-71.08174185,"(42.34060371, -71.08174185)"
125612,I172053750,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",D4,284,Y,2017-12-20 02:15:00,2017,12,Wednesday,2,Part Two,COLUMBUS AVE,42.34060371,-71.08174185,"(42.34060371, -71.08174185)"
125613,I172053750,1510,Firearm Violations,WEAPON - FIREARM - OTHER VIOLATION,D4,284,Y,2017-12-20 02:15:00,2017,12,Wednesday,2,Part Two,COLUMBUS AVE,42.34060371,-71.08174185,"(42.34060371, -71.08174185)"
125614,I172053750,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,D4,284,Y,2017-12-20 02:15:00,2017,12,Wednesday,2,Part Two,COLUMBUS AVE,42.34060371,-71.08174185,"(42.34060371, -71.08174185)"
125615,I172053750,3125,Warrant Arrests,WARRANT ARREST,D4,284,Y,2017-12-20 02:15:00,2017,12,Wednesday,2,Part Three,COLUMBUS AVE,42.34060371,-71.08174185,"(42.34060371, -71.08174185)"
125923,I172053412,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,280,Y,2017-07-02 23:10:00,2017,7,Sunday,23,Part One,ZEIGLER ST,42.32950632,-71.08398018,"(42.32950632, -71.08398018)"
125925,I172053409,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,911,Y,2017-07-02 23:15:00,2017,7,Sunday,23,Part One,ANNUNCIATION RD,42.33506218,-71.09316781,"(42.33506218, -71.09316781)"
126139,I172053177,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E13,912,Y,2017-07-02 02:32:00,2017,7,Sunday,2,Part One,PARKER ST,42.32469443,-71.10087902,"(42.32469443, -71.10087902)"
126274,I172053026,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,305,Y,2017-07-01 15:24:00,2017,7,Saturday,15,Part One,WASHINGTON ST,42.32251511,-71.09080341,"(42.32251511, -71.09080341)"
126722,I172052541,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E13,607,Y,2017-06-30 00:42:00,2017,6,Friday,0,Part One,GROTTO GLEN RD,42.32563183,-71.10845359,"(42.32563183, -71.10845359)"
126769,I172052482,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,358,Y,2017-06-29 20:30:00,2017,6,Thursday,20,Part One,GENEVA AVE,42.2991807,-71.06429139,"(42.29918070, -71.06429139)"
127026,I172052230,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,417,Y,2017-06-29 01:38:00,2017,6,Thursday,1,Part One,STOCKTON ST,42.28265604,-71.07374541,"(42.28265604, -71.07374541)"
127328,I172051926,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",C11,400,Y,2017-06-28 09:57:00,2017,6,Wednesday,9,Part One,ASHMONT ST,42.28519774,-71.0677511,"(42.28519774, -71.06775110)"
127329,I172051926,3125,Warrant Arrests,WARRANT ARREST,C11,400,Y,2017-06-28 09:57:00,2017,6,Wednesday,9,Part Three,ASHMONT ST,42.28519774,-71.0677511,"(42.28519774, -71.06775110)"
127778,I172051446,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B3,468,Y,2017-06-26 19:27:00,2017,6,Monday,19,Part One,BLUE HILL AVE,42.27783207,-71.09355491,"(42.27783207, -71.09355491)"
127779,I172051446,3125,Warrant Arrests,WARRANT ARREST,B3,468,Y,2017-06-26 19:27:00,2017,6,Monday,19,Part Three,BLUE HILL AVE,42.27783207,-71.09355491,"(42.27783207, -71.09355491)"
127846,I172051378,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,351,Y,2017-06-26 16:14:00,2017,6,Monday,16,Part One,LINCOLN ST,42.29979065,-71.05954439,"(42.29979065, -71.05954439)"
128337,I172050866,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E13,303,Y,2017-06-25 00:10:00,2017,6,Sunday,0,Part One,BRAGDON ST,42.31854554,-71.098663,"(42.31854554, -71.09866300)"
128339,I172050864,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E13,906,Y,2017-06-25 00:11:00,2017,6,Sunday,0,Part One,HEATH ST,42.32624204,-71.10317575,"(42.32624204, -71.10317575)"
128443,I172050746,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,326,Y,2017-06-24 16:29:00,2017,6,Saturday,16,Part One,FERNBORO ST,42.31186553,-71.07668603,"(42.31186553, -71.07668603)"
128444,I172050746,1510,Firearm Violations,WEAPON - FIREARM - OTHER VIOLATION,B2,326,Y,2017-06-24 16:29:00,2017,6,Saturday,16,Part Two,FERNBORO ST,42.31186553,-71.07668603,"(42.31186553, -71.07668603)"
129910,I172049184,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,328,Y,2017-06-19 20:30:00,2017,6,Monday,20,Part One,INTERVALE ST,42.31017838,-71.07651047,"(42.31017838, -71.07651047)"
130383,I172048679,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,352,Y,2017-06-18 03:02:00,2017,6,Sunday,3,Part One,ARCADIA ST,42.30183841,-71.06127819,"(42.30183841, -71.06127819)"
130687,I172048352,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,395,Y,2017-06-16 22:33:00,2017,6,Friday,22,Part One,VAN WINKLE ST,42.28250165,-71.0636383,"(42.28250165, -71.06363830)"
131386,I172047604,301,Robbery,ROBBERY - STREET,E13,912,Y,2017-06-14 18:11:00,2017,6,Wednesday,18,Part One,CENTRE ST,42.32283759,-71.10096723,"(42.32283759, -71.10096723)"
131714,I172047249,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B3,421,Y,2017-06-13 18:59:00,2017,6,Tuesday,18,Part One,DELHI ST,42.27607035,-71.0896364,"(42.27607035, -71.08963640)"
131715,I172047249,123,Manslaughter,MANSLAUGHTER - NON-VEHICLE - NEGLIGENCE,B3,421,Y,2017-06-13 18:59:00,2017,6,Tuesday,18,Other,DELHI ST,42.27607035,-71.0896364,"(42.27607035, -71.08963640)"
131716,I172047249,3125,Warrant Arrests,WARRANT ARREST,B3,421,Y,2017-06-13 18:59:00,2017,6,Tuesday,18,Part Three,DELHI ST,42.27607035,-71.0896364,"(42.27607035, -71.08963640)"
131717,I172047249,1402,Vandalism,VANDALISM,B3,421,Y,2017-06-13 18:59:00,2017,6,Tuesday,18,Part Two,DELHI ST,42.27607035,-71.0896364,"(42.27607035, -71.08963640)"
132043,I172046900,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B3,428,Y,2017-06-12 20:44:00,2017,6,Monday,20,Part One,HOSMER ST,42.28079658,-71.09039724,"(42.28079658, -71.09039724)"
132090,I172046848,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E13,906,Y,2017-06-12 17:44:00,2017,6,Monday,17,Part One,HEATH ST,42.32610077,-71.10433335,"(42.32610077, -71.10433335)"
132482,I172046423,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,335,Y,2017-06-11 12:48:00,2017,6,Sunday,12,Part One,BARRY ST,42.30870401,-71.06844484,"(42.30870401, -71.06844484)"
132850,I172046001,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,327,Y,2017-06-10 01:02:00,2017,6,Saturday,1,Part One,HARTFORD ST,42.31801549,-71.07391773,"(42.31801549, -71.07391773)"
132852,I172045999,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,911,Y,2017-06-10 00:00:00,2017,6,Saturday,0,Part One,ANNUNCIATION RD,42.33506218,-71.09316781,"(42.33506218, -71.09316781)"
132853,I172045999,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,B2,911,Y,2017-06-10 00:00:00,2017,6,Saturday,0,Part Two,ANNUNCIATION RD,42.33506218,-71.09316781,"(42.33506218, -71.09316781)"
132965,I172045865,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,465,Y,2017-06-09 15:32:00,2017,6,Friday,15,Part One,BAIRD ST,42.28574986,-71.09215334,"(42.28574986, -71.09215334)"
132966,I172045865,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,B3,465,Y,2017-06-09 15:32:00,2017,6,Friday,15,Part Two,BAIRD ST,42.28574986,-71.09215334,"(42.28574986, -71.09215334)"
132967,I172045865,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,465,Y,2017-06-09 15:32:00,2017,6,Friday,15,Part Three,BAIRD ST,42.28574986,-71.09215334,"(42.28574986, -71.09215334)"
133440,I172045372,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,312,Y,2017-06-08 01:42:00,2017,6,Thursday,1,Part One,HOLWORTHY ST,42.31632131,-71.0892305,"(42.31632131, -71.08923050)"
133449,I172045363,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,332,Y,2017-06-07 22:28:00,2017,6,Wednesday,22,Part One,GLENDALE ST,42.31326923,-71.06585779,"(42.31326923, -71.06585779)"
133473,I172045333,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,291,Y,2017-06-07 22:07:00,2017,6,Wednesday,22,Part One,CEDAR ST,42.32696928,-71.09329249,"(42.32696928, -71.09329249)"
133474,I172045333,3125,Warrant Arrests,WARRANT ARREST,B2,291,Y,2017-06-07 22:07:00,2017,6,Wednesday,22,Part Three,CEDAR ST,42.32696928,-71.09329249,"(42.32696928, -71.09329249)"
133476,I172045331,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,273,Y,2017-06-07 21:56:00,2017,6,Wednesday,21,Part One,SHAWMUT AVE,42.33602271,-71.0799671,"(42.33602271, -71.07996710)"
134621,I172044102,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,469,Y,2017-06-03 18:38:00,2017,6,Saturday,18,Part One,FOTTLER RD,42.27763124,-71.09671825,"(42.27763124, -71.09671825)"
134622,I172044102,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,B3,469,Y,2017-06-03 18:38:00,2017,6,Saturday,18,Part Two,FOTTLER RD,42.27763124,-71.09671825,"(42.27763124, -71.09671825)"
134696,I172044027,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,454,Y,2017-06-03 14:24:00,2017,6,Saturday,14,Part One,RIPLEY RD,42.29926303,-71.07626513,"(42.29926303, -71.07626513)"
134697,I172044027,1874,Drug Violation,DRUGS - OTHER,B3,454,Y,2017-06-03 14:24:00,2017,6,Saturday,14,Part Two,RIPLEY RD,42.29926303,-71.07626513,"(42.29926303, -71.07626513)"
134896,I172043809,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,945,Y,2017-06-02 17:58:00,2017,6,Friday,17,Part One,WESTVIEW ST,42.29091867,-71.08767813,"(42.29091867, -71.08767813)"
134897,I172043809,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,B3,945,Y,2017-06-02 17:58:00,2017,6,Friday,17,Part Two,WESTVIEW ST,42.29091867,-71.08767813,"(42.29091867, -71.08767813)"
134898,I172043809,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B3,945,Y,2017-06-02 17:58:00,2017,6,Friday,17,Part Two,WESTVIEW ST,42.29091867,-71.08767813,"(42.29091867, -71.08767813)"
136706,I172041830,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",A1,124,Y,2017-05-27 02:36:00,2017,5,Saturday,2,Part One,HUDSON ST,42.34976402,-71.06045076,"(42.34976402, -71.06045076)"
136707,I172041830,3125,Warrant Arrests,WARRANT ARREST,A1,124,Y,2017-05-27 02:36:00,2017,5,Saturday,2,Part Three,HUDSON ST,42.34976402,-71.06045076,"(42.34976402, -71.06045076)"
136750,I172041785,3125,Warrant Arrests,WARRANT ARREST,B3,434,Y,2017-05-26 22:05:00,2017,5,Friday,22,Part Three,STANTON ST,42.28411373,-71.07938717,"(42.28411373, -71.07938717)"
136751,I172041785,301,Robbery,ROBBERY - STREET,B3,434,Y,2017-05-26 22:05:00,2017,5,Friday,22,Part One,STANTON ST,42.28411373,-71.07938717,"(42.28411373, -71.07938717)"
137135,I172041368,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,347,Y,2017-05-25 15:02:00,2017,5,Thursday,15,Part Three,ADAMS ST,42.30569111,-71.06164783,"(42.30569111, -71.06164783)"
137620,I172040839,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,281,Y,2017-05-23 22:52:00,2017,5,Tuesday,22,Part One,MOUNT PLEASANT TER,42.32667212,-71.07977739,"(42.32667212, -71.07977739)"
138170,I172040229,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,279,Y,2017-05-21 22:09:00,2017,5,Sunday,22,Part One,DEARBORN ST,42.32893451,-71.0791325,"(42.32893451, -71.07913250)"
138188,I172040210,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,357,Y,2017-05-21 20:55:00,2017,5,Sunday,20,Part One,GENEVA AVE,42.30080999,-71.06705066,"(42.30080999, -71.06705066)"
138443,I172039930,3114,Investigate Property,INVESTIGATE PROPERTY,B3,418,Y,2017-05-20 20:16:00,2017,5,Saturday,20,Part Three,FULLER ST,42.28009279,-71.0800541,"(42.28009279, -71.08005410)"
138444,I172039930,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,418,Y,2017-05-20 20:16:00,2017,5,Saturday,20,Part One,FULLER ST,42.28009279,-71.0800541,"(42.28009279, -71.08005410)"
139266,I172039041,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,257,Y,2017-05-18 01:48:00,2017,5,Thursday,1,Part One,CUSHING AVE,42.31475867,-71.0646089,"(42.31475867, -71.06460890)"
140467,I172037777,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",C11,462,Y,2017-05-13 22:57:00,2017,5,Saturday,22,Part One,NOTTINGHAM ST,42.30116811,-71.07347571,"(42.30116811, -71.07347571)"
140598,I172037641,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,257,Y,2017-05-13 13:40:00,2017,5,Saturday,13,Part One,SCHROEDER PLZ,42.33367922,-71.09187755,"(42.33367922, -71.09187755)"
140599,I172037641,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",C11,257,Y,2017-05-13 13:40:00,2017,5,Saturday,13,Part Two,SCHROEDER PLZ,42.33367922,-71.09187755,"(42.33367922, -71.09187755)"
140600,I172037641,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11,257,Y,2017-05-13 13:40:00,2017,5,Saturday,13,Part Two,SCHROEDER PLZ,42.33367922,-71.09187755,"(42.33367922, -71.09187755)"
140601,I172037641,3130,Search Warrants,SEARCH WARRANT,C11,257,Y,2017-05-13 13:40:00,2017,5,Saturday,13,Part Three,SCHROEDER PLZ,42.33367922,-71.09187755,"(42.33367922, -71.09187755)"
141544,I172036626,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C6,936,Y,2017-05-09 23:33:00,2017,5,Tuesday,23,Part One,FLAHERTY WAY,42.3386127,-71.05413593,"(42.33861270, -71.05413593)"
141549,I172036620,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E18,482,Y,2017-05-09 22:36:00,2017,5,Tuesday,22,Part One,TESLA ST,42.2661068,-71.09656048,"(42.26610680, -71.09656048)"
142342,I172035784,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,334,Y,2017-05-07 02:04:00,2017,5,Sunday,2,Part One,RONAN ST,42.31106545,-71.06693233,"(42.31106545, -71.06693233)"
142627,I172035478,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B3,476,Y,2017-05-05 21:35:00,2017,5,Friday,21,Part One,REXFORD ST,42.26984836,-71.09532394,"(42.26984836, -71.09532394)"
143236,I172034834,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,298,Y,2017-05-03 21:54:00,2017,5,Wednesday,21,Part One,DALE ST,42.32272473,-71.08877863,"(42.32272473, -71.08877863)"
144388,I172033610,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E13,572,Y,2017-04-30 00:05:00,2017,4,Sunday,0,Part One,WASHINGTON ST,42.31485546,-71.0992241,"(42.31485546, -71.09922410)"
144700,I172033274,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,332,Y,2017-04-28 22:27:00,2017,4,Friday,22,Part One,TRULL ST,42.31250816,-71.06546757,"(42.31250816, -71.06546757)"
144701,I172033274,1402,Vandalism,VANDALISM,C11,332,Y,2017-04-28 22:27:00,2017,4,Friday,22,Part Two,TRULL ST,42.31250816,-71.06546757,"(42.31250816, -71.06546757)"
145015,I172032945,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B3,410,Y,2017-04-27 21:57:00,2017,4,Thursday,21,Part One,CEDAR ST,42.27374058,-71.0757262,"(42.27374058, -71.07572620)"
145597,I172032306,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E13,946,Y,2017-04-25 18:23:00,2017,4,Tuesday,18,Part One,METCALF CT,42.30536762,-71.115715,"(42.30536762, -71.11571500)"
145841,I172032046,3114,Investigate Property,INVESTIGATE PROPERTY,B2,329,Y,2017-04-24 20:01:00,2017,4,Monday,20,Part Three,COLUMBIA RD,42.30756687,-71.07608067,"(42.30756687, -71.07608067)"
145842,I172032046,3125,Warrant Arrests,WARRANT ARREST,B2,329,Y,2017-04-24 20:01:00,2017,4,Monday,20,Part Three,COLUMBIA RD,42.30756687,-71.07608067,"(42.30756687, -71.07608067)"
145843,I172032046,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,329,Y,2017-04-24 20:01:00,2017,4,Monday,20,Part One,COLUMBIA RD,42.30756687,-71.07608067,"(42.30756687, -71.07608067)"
146139,I172031740,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,527,Y,2017-04-23 22:52:00,2017,4,Sunday,22,Part One,CRESTON ST,42.31195475,-71.07871912,"(42.31195475, -71.07871912)"
146142,I172031736,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,454,Y,2017-04-23 22:13:00,2017,4,Sunday,22,Part One,HARVARD ST,42.298695,-71.07555206,"(42.29869500, -71.07555206)"
146159,I172031721,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B3,446,Y,2017-04-23 00:00:00,2017,4,Sunday,0,Part One,THANE ST,42.29673351,-71.07618648,"(42.29673351, -71.07618648)"
146188,I172031688,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E13,307,Y,2017-04-25 12:45:00,2017,4,Tuesday,12,Part One,WALNUT PARK,42.31451479,-71.0947082,"(42.31451479, -71.09470820)"
146616,I172031211,3125,Warrant Arrests,WARRANT ARREST,B2,909,Y,2017-04-21 20:53:00,2017,4,Friday,20,Part Three,RUGGLES ST,42.33445761,-71.088061,"(42.33445761, -71.08806100)"
146617,I172031211,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B2,909,Y,2017-04-21 20:53:00,2017,4,Friday,20,Part One,RUGGLES ST,42.33445761,-71.088061,"(42.33445761, -71.08806100)"
146618,I172031211,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B2,909,Y,2017-04-21 20:53:00,2017,4,Friday,20,Part Two,RUGGLES ST,42.33445761,-71.088061,"(42.33445761, -71.08806100)"
148257,I172029428,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,360,Y,2017-04-15 16:53:00,2017,4,Saturday,16,Part One,BOURNESIDE ST,42.29766417,-71.06280134,"(42.29766417, -71.06280134)"
148398,I172029267,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,257,Y,2017-04-15 01:18:00,2017,4,Saturday,1,Part One,COLUMBIA RD,42.31635508,-71.06593853,"(42.31635508, -71.06593853)"
148801,I172028837,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",C11,382,Y,2017-04-13 16:12:00,2017,4,Thursday,16,Part Two,GALLIVAN BLVD,42.28262406,-71.05532964,"(42.28262406, -71.05532964)"
148802,I172028837,3114,Investigate Property,INVESTIGATE PROPERTY,C11,382,Y,2017-04-13 16:12:00,2017,4,Thursday,16,Part Three,GALLIVAN BLVD,42.28262406,-71.05532964,"(42.28262406, -71.05532964)"
148803,I172028837,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",C11,382,Y,2017-04-13 16:12:00,2017,4,Thursday,16,Part One,GALLIVAN BLVD,42.28262406,-71.05532964,"(42.28262406, -71.05532964)"
148804,I172028837,1874,Drug Violation,DRUGS - OTHER,C11,382,Y,2017-04-13 16:12:00,2017,4,Thursday,16,Part Two,GALLIVAN BLVD,42.28262406,-71.05532964,"(42.28262406, -71.05532964)"
149049,I172028584,3119,Firearm Discovery,FIREARM/WEAPON - FOUND OR CONFISCATED,C11,332,Y,2017-04-12 19:59:00,2017,4,Wednesday,19,Part Three,COLUMBIA RD,42.31363409,-71.06778025,"(42.31363409, -71.06778025)"
149050,I172028584,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,332,Y,2017-04-12 19:59:00,2017,4,Wednesday,19,Part One,COLUMBIA RD,42.31363409,-71.06778025,"(42.31363409, -71.06778025)"
149051,I172028584,3125,Warrant Arrests,WARRANT ARREST,C11,332,Y,2017-04-12 19:59:00,2017,4,Wednesday,19,Part Three,COLUMBIA RD,42.31363409,-71.06778025,"(42.31363409, -71.06778025)"
149060,I172028574,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E18,493,Y,2017-04-12 19:34:00,2017,4,Wednesday,19,Part One,EDWARDSON ST,42.26384592,-71.11038261,"(42.26384592, -71.11038261)"
